job_add,job_duty,job_name,job_require,job_time,job_type
深圳,"负责腾讯广告音视频后台架构设计工作；
负责广告图片/视频制作工具、创意挖掘与推荐等系统架构；
负责腾讯广告创意音视频技术难点的攻关和预研；",30628-腾讯广告音视频后台架构师（深圳）,"计算机或相关专业本科以上学历，8年以上后台开发经验，5年以上后台架构相关经验；
Java、C++、Go和Python语言至少精通其中一种，具备高质量编码能力；
熟悉音视频编解码技术；
精通分布式系统，高并发网络服务器研发，熟练掌握tcp/udp，熟练掌握linux系统及Nginx，Redis，MySQL，kafka等中间件的原理及应用，主导过大型分布式系统设计；
有良好的逻辑思维能力和数据分析能力，善于分析和解决问题；
有良好的沟通能力、团队协作能力和抗压能力，充满责任感和创新意识；",2020年04月29日,技术
深圳,"负责高性能低时延的分布式海量数据库系统的需求分析，设计和开发上线；
参与系统、模块和特性的分析评审工作。",25928-分布式数据库研发高级工程师（深圳）,"敢于挑战提升自己，有良好团队合作意识，能适应高效率高强度的工作节奏；
具备分布式软件设计能力，能够快速根据需求完成系统设计和开发，对技术有追求；
出色的技术问题解决能力；
本科及以上学历，计算机相关专业；
3年以上软件开发经验，熟悉C/C++/Java/Go语言，熟悉Linux/Unix系统；
在数据库/数据存储领域有经验者优先。",2020年04月26日,技术
深圳,"负责公司级研发及运营平台的开发，致力于提升公司在具体领域内的研发及运营效率，服务于公司所有研发&运维人员，涉及的内容包括软件源、配置中心等；
负责研发效能相关平台的研发，致力于提升基础的研发效率，涉及的内容包括CI、发布、监控、日志数据平台等；
负责运营体系、运营平台的建设，致力于提升部门业务的运营效率、运营质量。",TEG14-研发效能开发工程师,"精通Unix/Linux操作系统、Bash、C/C++，良好的编码规范；
具备2年以上开发经验，至少熟悉1种开发语言：PHP、Java、Rubby、Python、Perl；
具有良好的学习能力、沟通能力、服务理念和合作精神；
强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长；
有数据仓库建设经验，熟悉python和web前端开发优先；
有运维自动化、监控系统、发布系统、运营支撑系统等开发经验者优先；
有大型分布式系统设计与开发经验者优先；",2020年04月26日,技术
深圳,"参与客户使用腾讯云容器平台过程中提供 超大规模容器平台和调度系统 的架构解决方案、运维及疑难问题定位工作。
1、  参与腾讯云容器云平台的核心模块调优与问题定位 ，支持现网腾讯云客户现网服务的 无状态、有状态服务，大数据、AI作业编排 调度等问题的定位解决。
2、  参与为腾讯云客户提供超大规模调度系统、高性能可扩展的弹性 伸缩系统等设计、性能优化等提供解决方案；
3、  参与超大规模容器集群的问题定位，包括容器 技术、操作系统/内核、网络、存储等相关技术栈
4、  各类技术、使用文档输出总结
5、  能够独立负责一个k8s模块或一个技术方向（存储、网络、调度）的演进和推进
6、  对技术和业务有前瞻性的思考，参与容器领域方向性的决策并推进落地
5、能够独立负责一个k8s模块或一个技术方向（存储、网络、调度）的演进和推进
6、对技术和业务有前瞻性的思考，参与容器领域方向性的决策并推进落地",31504-容器/K8S技术高级工程师（深圳/北京）,"1、  熟悉Linux系统、TCP/IP网络协议等计算机基础 知识；
2、  熟悉Golang语言开发，同时熟悉Java, Python, Shell等其他一种或多种语言，有独立解决各种系统问题的能力，对Golang语言有深刻的理解者优先考虑
3、  有Kubernetes/Docker项目经验的同学优先， 熟悉源码和原理者加分；
4、  有Docker/Kubernetes/lstio二次开发，扩展幵发者、社区经验者优先；
5、  对linux内核有一定了解，知道一般问题的定位方向和手段，具备Linux内核开发能力者优先
6、  有良好的沟通能力与自我驱动能力，愿意投身云原生领域的浪潮中。",2020年04月27日,技术
深圳,"1、负责大规模服务器管理后台系统设计和研发；
2、负责服务器生产交付，质保等生命周期管理系统化建设和自动化运营；
3、对海量服务器数据分析与应用；
4、日常系统稳定高效运营。",31871-运营开发高级工程师 ,"1、本科及以上学历，计算机相关专业；
 2、2年以上Linux下C/C++或JAVA开发经验，及脚本语言； 
3、扎实的软件知识结构（操作系统、软件工程、设计模式、数据结构、数据库系统）；
4、熟悉常用的数据结构、算法，标准库，网络协议TCP/IP协议，Http协议，网络编程等； 
5、熟悉Mysql的开发、SQL调优等；
6、具备良好的分析解决问题能力，能独立承担任务，好学，责任心强，以及良好沟通能力； 
7、有海量系统、中大型应用系统开发和设计经验优先考虑。",2020年04月27日,技术
深圳,"负责腾讯时序数据库内核的架构优化、新特性开发；
负责预研时序数据库、NoSQL数据库等相关技术，推动时序数据处理技术发展；
负责腾讯时序数据库产品的运营建设、日常维护。",TEG09-时序数据库高级研发工程师（深圳）,"本科及以上学历，计算机、软件等相关专业；
编程能力扎实，熟悉Java/C++中的一种，具有良好的数据结构、算法、操作系统等计算机基本知识；
熟悉InfluxDB、OpenTSDB、Beringei等开源时序系统，有实际开发经验者优先；
熟悉Elasticsearch、HBase、TEngine等分布式系统，有大规模分布式系统开发经验者优先；
对新技术敏感，追求卓越，能快速学习并具备较强的技术领悟能力。",2020年04月27日,技术
深圳,"负责腾讯云业务产品(PC/移动端Web/小程序等)的前端体验以及业务的架构设计和研发；
参与开源、效率提升工具与创新等项目的研发。
",22989-高级UI开发工程师（深圳）,"3年以上Web前端开发经验；
理解Web标准并熟练运用HTML/CSS/JavaScript构建高性能web应用；
对组件化开发、响应式、多终端兼容适配有一定开发经验；
深入掌握微信小程序、React或Vue技术栈，并有相关实战经验，具有良好的代码风格、接口设计与程序架构功力，有node.js/php开发经验者优先；
对Web性能、安全相关有一定的了解；
了解主流前端构建技术，并能根据项目实际情况定制构建工具；
有创新精神并能积极学习业界新技术，顺畅的沟通合作能力。
",2020年04月27日,设计
北京,"为腾讯地图打造高效稳定的数据生产系统，致力于将现实世界的变化快速体现于腾讯地图产品中，借腾讯ToB的东风，为腾讯地图/车联网/自动驾驶等产品提供最优质的地图数据。
负责开发海量地图生产任务的流转调度平台，基于工作流引擎提供高并发的业务流程流转，基于多维度高复杂的地图业务提供最优的业务调度方法。",CSIG16-后台研发高级工程师,"Java基础扎实，了解JVM原理 熟练掌握JavaEE技术以及常见开源的框架（Spring，SpringMVC，SpringBoot，Mybatis，Netty等）；
精通Java多线程并发编程（concurrent），异步编程（future），网络编程（nio）等技术
熟练掌握Spring Boot及其常用起步依赖的使用，熟练使用IOC和AOP进行开发，理解SpringBean的生命周期
掌握Kafka，Redis，Zookeeper，ELK等常用中间件的原理和使用方法
理解Java内存模型，掌握各种GC方式及JVM参数对内存的影响，并会使用常用JDK命令对JVM进行性能分析
理解类加载过程，熟悉反射的使用
熟悉常⽤的算法和数据结构；
熟悉Linux编程环境优先；
有地图背景优先；
有强烈的上进心和责任心，工作有激情；有良好的沟通能力以及较强的分析问题和解决问题的能力。",2020年04月27日,技术
北京,"-负责腾讯云私有云中Docker/Kubernetes等产品技术方案设计与研发工作；
-负责 Kubernetes 相关前沿技术规划和调研工作，从技术上保证产品的竞争力；
-负责Service Mesh/ Istio相关前沿技术规划和调研工作，从技术上保证产品的竞争力；
-负责与产品及客户沟通，判定需求的合理性，找出最合适的方式解决客户问题。
",TEG06-云原生架构师（深圳/北京）（北京）,"-3年以上后端开发经验，Coding、Debug 能力强， 有丰富的架构设计经验；
-熟悉Go/Java/Python等至少二种编程语言；
-熟悉 Docker/Kubernetes等技术；
-熟悉 Istio/ Sprint Cloud等技术；
-熟悉 Jenkins/ELK/Prometheus 等技术优先；
-熟悉 AWS/Google Cloud 等云计算厂商产品优先。",2020年04月28日,技术
深圳,"-负责腾讯云私有云中Docker/Kubernetes等产品技术方案设计与研发工作；
-负责 Kubernetes 相关前沿技术规划和调研工作，从技术上保证产品的竞争力；
-负责Service Mesh/ Istio相关前沿技术规划和调研工作，从技术上保证产品的竞争力；
-负责与产品及客户沟通，判定需求的合理性，找出最合适的方式解决客户问题。
",TEG06-云原生架构师（深圳/北京）（深圳）,"-3年以上后端开发经验，Coding、Debug 能力强， 有丰富的架构设计经验；
-熟悉Go/Java/Python等至少二种编程语言；
-熟悉 Docker/Kubernetes等技术；
-熟悉 Istio/ Sprint Cloud等技术；
-熟悉 Jenkins/ELK/Prometheus 等技术优先；
-熟悉 AWS/Google Cloud 等云计算厂商产品优先。",2020年04月28日,技术
深圳,"负责部门大数据平台相关测试工具平台的整体规划与开发工作，帮助测试团队及项目组提升测试能力和效率；
负责推动测试工具平台的实施，帮助团队的开发能力的提升；
不限于持续集成、自动化、大数据专项测试平台，提升前台易用性，后台的扩展性，并逐步推广到全公司测试团队使用。",TEG03-高级测试开发工程师（深圳）,"本科及以上学历，具备3年以上产品开发/测试开发经验，精通java/python等编程开发；
熟悉使用LINUX/UNIX、 精通网络编程和相关的TCP/IP网络协议；
对测试自动化技术、具有实际开发推动经验者优先考虑；
熟练掌握软件工程理论、良好的沟通合作和抗压能力。",2020年04月23日,技术
深圳,"1、负责腾讯云移动开发平台的架构设计和功能开发实现； 
2、负责腾讯云移动开发平台的产品标准化、规模化项目落地；
3、负责腾讯云移动开发平台的生态合作建设。
",22989-腾讯云移动开发平台后台工程师,"1、本科及以上学历，计算机相关专业背景； 
2、3年以上Linux后台java/go/c++等项目开发经验；
3、拥有全面的软件知识结构（操作系统、软件工程、设计模式、数据结构、网络安全），熟练掌握kafka、redis、es等常用组件；
4、具备良好的分析解决问题能力，能独立承担任务和把控系统进度，责任心强，良好的对外沟通和团队协作能力，主动好学； 
5、熟悉云原生相关技术，对Docker、k8s、微服务架构等有实践经验者优先；有云计算、移动应用、移动中台、toB企业级软件相关开发交付经验者优先；
6、通过腾讯云技术认证或同等资格认证的优先录取。
",2020年04月23日,技术
北京,"负责部门数据仓库和数据集市的模型设计、ETL开发与性能优化，代码Review；
深入理解业务，围绕数据分析搭建完善的数据服务，驱动业务的发展；
数据产品研发，提升数据平台的通用性和可拓展性。",29912-微视大数据开发工程师（北京）,"理工科专业本科及以上学历，具备扎实的计算机技术能力，熟练掌握至少一门常见的编程语言（java/python/go)；
3年以上的数据仓库研发经验，熟练掌握 Hadoop/Hive/spark/storm等相关大数据技术，并有较多的调优经验；
具备必要的数据仓库理论知识，有较好的数据仓库建模经验；
能适应和理解快速发展的业务，有较好的数据敏感度和良好的自驱力，对工作充满热情；
良好的沟通能力、逻辑思维能力和团队协作精神；
优先：有互联网海量数据的建模与ETL经验；优先：主导过中大型数据仓库的实施。",2020年04月24日,技术
深圳,"负责部门数据仓库和数据集市的模型设计、ETL开发与性能优化，代码Review；
深入理解业务，围绕数据分析搭建完善的数据服务，驱动业务的发展；
数据产品研发，提升数据平台的通用性和可拓展性。",29912-微视大数据开发工程师（深圳）,"理工科专业本科及以上学历，具备扎实的计算机技术能力，熟练掌握至少一门常见的编程语言（java/python/go)；
3年以上的数据仓库研发经验，熟练掌握 Hadoop/Hive/spark/storm等相关大数据技术，并有较多的调优经验；
具备必要的数据仓库理论知识，有较好的数据仓库建模经验；
能适应和理解快速发展的业务，有较好的数据敏感度和良好的自驱力，对工作充满热情；
良好的沟通能力、逻辑思维能力和团队协作精神；
优先：有互联网海量数据的建模与ETL经验；优先：主导过中大型数据仓库的实施。",2020年04月24日,技术
深圳,"负责针对特定的广告行业需求，基于大规模用户数据，对用户兴趣、偏好进行数据挖掘和分析； 
负责挖掘广告主感兴趣的人群，协助广告主在系统中进行广告定向投放； 
负责通过数据分析追踪广告投放效果，推动特定广告行业的效果优化。 
分析用户社交行为，对社交广告的传播算法做出优化 
研究广告投放效果分析，建设智能投放分析系统",30620-腾讯广告微信广告高级算法工程师（深圳）,"本科及以上学历，硕士、博士优先，2年以上相关工作经验； 
具备扎实的数据结构和算法功底，编码强悍； 
熟悉 Linux 开发环境，精通 C/C++，熟悉 Python、Java 更好； 
有自然语言处理、机器学习知识背景，有实践经验更佳； 
有深度学习、搜索引擎、推荐系统相关技术经验者优先； 
有海量数据处理和并行计算开发经验者优先，如 Hadoop、Storm、Spark等； 
优秀的分析问题、解决问题能力和团队合作意识。",2020年04月24日,技术
帕罗奥多,"•	Development of novel algorithms and working prototypes / demos based on Natural Language Processing (NLP) and Deep Learning / Machine Learning techniques •	Create solutions related (but not limited) to information extraction, automated question answering, and reasoning using structured / unstructured clinical data and biomedical literature, and other sources •	Staying abreast on the existing literature to align, compare and contrast with the state-of-the-art techniques and algorithms •	Prepare manuscripts for top quality AI / Machine Learning / NLP / Healthcare conferences and journals •	Seizing opportunities to apply for internal and external research grants •	Working closely with universities, scientific institutions, academic organizations and governmental resources in the capacity of collaborative relationships as needed",Senior Researcher in NLP/Machine Learning ,"•	Ph.D. in Computer Science or related fields •	Expertise in Artificial Intelligence (Deep Learning, Machine Learning, Natural Language Processing) •	Experience in Knowledge Graph, Information Extraction •	Proficiency in Python or Java programming languages •	Experience in Database (SQL, NoSQL, etc.) •	Experience working in Unix/Linux environments •	Experience with deep learning tools and frameworks (e.g. Keras, TensorFlow, Torch, PyTorch, Theano, Caffe etc.) •	Ability to work within a team environment, and should be a quick learner and self-motivated with the ability to plan and execute •	Ability to communicate effectively, both written and verbal •	Familiar with clinical NLP along with medical terminologies and ontologies (e.g. ICD 10) and data standards (e.g., FHIR, HL7, DICOM) is a strong preference •	Experience in working with multi-modal and multi-source clinical data is a strong plus •	Strong track record of scientific publications and presentations in top-tier scientific conferences •	Proficiency in software engineering and architecture is a strong plus •	Ability to bridge communication gaps between clinical practice and computer science along with an understanding of patient care workflow in a variety of clinical settings is a strong plus",2020年04月25日,技术
深圳,"1、负责技术标准在研发外包团队更好的落地与推广。有全面、深入的掌握；在团队在应用技术中台时，做好技术支持和评估；对使用技术中台建设项目的外包研发资源进行基本的技术赋能和指引；
2、负责供应商等全栈项目的交付做好技术方案设计等关键环节的评审及验收；
3、负责产品和项目上线后的开发运维需求的技术架构与开发方案设计、推动落地与评审、验收等
",RP-HRIT系统技术架构师,"1、计算机相关专业本科及以上，5年以上相关经历，有丰富的中大型项目的交付实施经验，对项目的立项、研发、测试、上线和验收过程有较好的理解；
2、精通Java开发，熟练掌握Springboot，Mybatis，JPA等开发技术；熟悉微服务体系（SpringCloud或Istio优先）；
3、熟悉Redis、MQ、Nginx、ELK等中间件的使用、特性、及高可用方案；
4、熟悉分布式事务的特性，有分布式事务的开发经验；
5、熟悉Docker容器、Kubernate平台的基本使用，对应用镜像构建、发布、运行、更新的全生命周期有清晰的理解；
6、熟悉MySQL/SqlServer数据库，具有一定的数据库设计及调优经验；
",2020年04月26日,技术
广州,负责微信服务搜索后台系统的搭建，包括服务搜索功能开发和系统优化，优化用户搜索体验。,WXG08-113 微信后台开发工程师 （服务搜索）（广州/深圳））,"本科及以上学历，1年以上开发经验；
至少熟悉一种C/C++/Java等服务端开发语言，熟悉linux下的网络编程；
熟悉数据库相关技术，有数据处理方面有专长优先。
责任感强，有较强的逻辑思维能力、沟通能力，能够承担工作压力。
有搜索服务、高性能、分布式系统设计、开发经验者优先。",2020年04月26日,技术
广州,负责微信服务搜索h5，开放平台的前端开发与运营平台开发,WXG08-115 微信前端开发工程师 （服务搜索）（广州/深圳）,"熟悉javascript、HTML、CSS和HTTP协议等前端开发技能；
熟悉nodejs开发；
熟悉常用算法和数据结构；
熟悉react，vue等常用前端框架，并对实现原理有一定了解；
具有大型web系统开发&性能优化经验，ios/andriod客户端相关开发经验者优先；
良好的学习能力、沟通能力、团队协作能力、及分析问题解决问题能力，责任心强。",2020年04月26日,技术
北京,负责机器学习/推荐系统相关算法包括多任务，listwise，强化学习算法的研发和改进工作，支持腾讯新闻推荐场景的效果提升,36811-腾讯新闻推荐算法高级工程师,"1、 计算机，电子，数学，物理等专业毕业，三年以上工作经验；
2、 对机器学习、推荐系统有较深理解和应用，能独立开展研发工作；
3、 扎实的系统研发能力和算法功底，熟悉机器学习的基本算法与概念；熟悉 C++、java、scala、python等一门或多编程语言，具有丰富的开发经验；有深度学习项目开发经验优先
4、 聪明，有深度思考能力，富于创新，能快速学习新知识，追求技术钻研；
5、 有推荐、搜索、机器学习模型服务系统开发等相关项目经验者优先；",2020年04月22日,技术
深圳,"负责小游戏引擎的设计开发。
配套工具链、工作流的设计与实现。
优化游戏引擎性能。
图形新技术的探索和实践。",WXG03-微信小游戏引擎客户端开发(深圳）,"本科及以上学历，拥有扎实的计算机理论基础，深厚3D引擎开发经验，熟悉大型3D游戏开发流程，有自研引擎开发经验优先；
精通C/C++，具备扎实的3D数学，图形，数据结构，算法等理论基础，熟练掌握3D游戏引擎架构设计，至少精通一款业界知名游戏引擎的设计。
熟悉iOS或者Android平台开发，熟悉WebGL、OpenGL ES、Metal或者Vulkan图形接口的设计和原理；
熟练掌握移动端平台各类性能问题的分析和优化技巧，对移动平台的图形技术充满兴趣，最好熟悉JavaScriptCore或者V8引擎。
深入了解Unity/Unreal等游戏开发引擎底层原理，有WebGL/OpenGL编程经验优先；
熟悉图形渲染流水线和3D游戏中常用的算法，熟悉游戏引擎常用性能优化手段，有实际项目优化经验优先；
熟悉大型3D游戏项目工作流，并有实际工作流搭建经验者优先",2020年04月22日,技术
广州,负责小程序/小游戏代码编译模块功能和架构研发，负责小程序wxml/wxss编译器性能优化和代码生成优化；负责小程序/小游戏代码包管理和安全保护。,WXG03-微信小程序代码编译管理后台研发工程师（广州）,"精通C/C++的linux后台开发；
精通linux环境下多进程/线程开发模式；
对操作系统内存管理、进程管理、进程通信有深入研究；
良好的算法和数据结构基础；
熟悉业界常见的开源网络框架，熟悉常见的开源网络协议、开源存储系统者优先；
熟悉javascript，有良好的编译原理学习研究和实践基础或者对小程序框架有所实践者优先考虑。
",2020年04月22日,技术
深圳,"深入业务，负责广告业务的测试效率提升工作建设：包括但不限于自动化测试，持续集成，测试工具建设，终端专项测试建设等； 
负责挖掘能提升广告测试质量的自动化测试及工具需求，规划并能独立完成框架和模块设计，开发工作； 
能够在关键技术上给与团队技术指引和支持； 为团队探索和引入行业相关测试技术和理念，并推动实施。",30622-腾讯广告XQ系广告测试开发工程师（深圳）,"本科及以上学历，3年以上软件测试开发或开发经验； 
熟练掌握以下一种或多种语言：Python/Java/C/C++，熟悉linux或unix系统，计算机基础扎实。
具备较强的代码能力； 具备丰富的自动化测试经验，对自动化测试有全面的理解。
有成功的自动化工具及框架开发经验； 具备丰富的终端自动化及测试经验； 
良好的沟通表达能力，思维敏捷，执行力强，对待工作认真严谨，高度负责，具备出色的学习能力，对新技术保持敏感，能主动进行技术钻研。",2020年04月23日,技术
深圳,"负责广告业务的系统测试工作；
能够完成质量风险规避与评估，测试对象分析、测试用例设计及执行、测试程序开发，并进行缺陷跟踪和软件质量分析； 
引领项目测试成员高效完成测试任务，与项目各角色成员进行有效沟通，快速推动问题解决；
保证被测系统的质量，并通过流程和方法创新，努力提升研发的质量和效率；
深入业务，挖掘能提升广告测试质量及效率的测试工具及测试平台需求，规划并推动自动化及工具建设；",30622-腾讯广告XQ系广告系统测试工程师（深圳）,"本科及以上学历，3年以上移动端及相关测试经验； 
具备扎实的测试分析设计能力及良好的项目管理能力； 
良好的沟通协调能力，思维敏捷，执行力强，对待工作认真严谨，高度负责，具备出色的学习能力，对新技术保持敏感，能主动进行技术钻研；
熟练掌握以下一种或多种语言：Python/Java/C/C++，熟悉linux或unix系统，计算机基础扎实，具备较强的代码能力； 
具备丰富的自动化测试经验，对自动化测试有全面的理解",2020年04月23日,技术
阿姆斯特丹,"• Implement technical and functional Oracle fusion Cloud solutions across the full life-cycle
• Problem solve and offer ideas to address client issues
• Conduct relevant research, data analysis, and create reports
• Identify efficiencies and innovative approaches
• Maintain responsibility for completion and accuracy of work products
• Assist in proposal development as requested
• Develop your skills through training courses, mentoring, and daily interaction with clients",Finance Application Engineer,"• Familiar with Java development
• Proven ability to effectively prioritize workload and meet deadlines
• The ability to map applications to standard business processes and conduct gap analysis
• The ability to implement process improvements based on the application capability and industry best practices
• Fluency in Mandarin and English
• Excellent verbal and written communication skills

Preferred:
• Full life-cycle implementation experience and integration development experience in Oracle Fusion Cloud 
• Familiarity with Oracle suggested standards and approach for delivering Fusion work products  
• Experience with Oracle fusion in finance, purchasing, contract life-cycle modules",2020年04月23日,技术
深圳,"1. 负责腾讯文档项目前端开发；
2. 参与腾讯文档项目新品类架构设计和实现；
3. 钻研前沿技术和创新交互，增强用户体验、开拓前端能力边界。",30361-腾讯文档WEB前端工程师(深圳),"1. 有丰富的前端开发经验，对一到多个专项技术领域有较深入研究;
2. 熟悉HTML5、CSS3、JavaScript等技术；熟悉前端性能优化技术，熟悉React或Vue前端开发框架；
3. 有较强的学习能力和解决问题的能力，能迅速掌握业务知识和开发工具，解决面临的技术问题。
4. 有较强的沟通表达能力。",2020年04月23日,技术
深圳,负责工具类产品，系统新功能开发以及技术难点攻关，技术框架优化以及产品性能深度优化等,PCG04-后台开发工程师,"本科及以上学历，计算机相关专业，基础知识扎实，具有后台开发能力和经验；
熟悉Linux开发环境，有C++/C/nodejs/Java/go至少一门语言开发经验；
熟练掌握TCP/IP网络协议及相关编程；
熟悉MySQL以及SQL语言，熟悉NoSQL存储；
对事情有非常清晰的思考和分析能力；
具备良好的沟通能力和团队协作能力；
对工作充满兴趣和激情，敢于承担挑战性的工作；
强烈的责任心和主动性，坚定和高效的执行力。",2020年04月23日,技术
深圳,"负责腾讯广告检索系统中策略框架的工程建设；
负责包括策略模型训练以及计算的数据流建设，检索排序服务和模型实时预测服务的开发工作。",30628-腾讯广告检索策略后台工程师（深圳）,"1.  熟练掌握C++/python/go/java中一种以上编程语言；2. 有spark/hbase/hdfs/tensorflow相关经验者优先
3、思维清晰，沟通能力强
4、负责，进取，自我驱动，乐于学习新技能",2020年04月23日,技术
深圳,"负责腾讯王者人生和游戏人生app的运营开发工作；
负责赛事和区域运营需求开发工作。",HY6-互娱运营开发工程师（深圳）,"本科以上学历，2年以上PHP研发经验；
精通php/javascript /等web开发技术，精通LAMP架构下的开发，熟悉html/css；
具有mysql等应用开发的经验，精通SQL调优和数据结构设计；
熟悉linux系统，掌握shell脚本；
有linux（或windows）下C、C++编程经验者优先；
具有责任心、良好的沟通技巧和团队合作精神。",2019年08月29日,技术
北京,"负责微信搜索特征工程的建设和优化；
负责微信搜索中排序算法的研发和优化，包括LTR、点击模型、异构数据排序等；
负责微信搜索个性化排序和社交行为在搜索中的应用。",WXG08-122 微信搜索机器学习算法工程师（北京）,"计算机相关专业硕士及以上学历，两年以上的互联网工作经验；
熟练掌握C/C++，Java，python等编程语言，熟练使用linux环境；
熟悉常用的自然语言处理、机器学习、数据挖掘算法，并有相关项目经验；
有搜索、推荐或广告业务的排序质量算法工作经验；
有分布式机器学习平台构建经验；
对深度学习、强化学习、迁移学习有深刻的理解和实战应用。",2019年09月02日,技术
深圳,"负责腾讯云存储管控平台前端设计与开发工作；
持续优化前端页面体验和访问速度；
研究前端前沿技术和创新思路，新技术应用如React等。",TEG14-高级web前端开发工程师（深圳）,"HTML、CSS基础扎实，精通JavasScript；
至少熟悉一种后端语言，如Node.js、Python、Go等；
至少熟悉React、Angular、Vue中一种前端框架；
开发过较为复杂的前端项目，并有长期维护和优化的经验；
有责任心，思路清晰，具备良好的沟通能力和团队协作精神；
有工匠精神，对代码质量有高要求。",2019年10月01日,技术
洛杉矶,"Responsible for TTS algorithms and closely related research works，quickly applying  them to business;
Following the latest developments in academia，improving existing methods and publishing papers;
Researching, designing, implementing, evaluating and optimizing novel algorithms/models that lead to improved performance in real world scenarios.",Game Text to Speech Expert Researcher,"Passionate about gaming industry is preferred;
Master’s or PhD Degree in computer science, mathematics, speech processing or AI fields;
Proficient in at least one programming language such as C/C+ 、Java 、Python;
Solid machine learning/deep learning foundation, familiar with basic methodology and classical algorithms;
Familiar with at least one deep learning platforms such as PyTorch,TensorFlow,MXNet,etc.;
Publication of high-quality academic results in academic journals and conferences such as ICASSP, Interspeech, ASRU, NIPS, IEEE, ACM, etc.;
High ability in logical thinking and data sensitivity and proficient in English reading and writing academic papers.",2020年02月19日,技术
西雅图,Develop and maintain highly reliable software components that manage traffic among our datacenters and CDN nodes deployed worldwide；Optimize content delivery performance for large enterprise customers ；Design and implement algorithms for dynamic website content acceleration；Perform infrastructure and architecture upgrade for Tencent Cloud ；Implement mechanisms to protect Tencent cloud services from large-scale cyber attacks ；Work with other teams in Tencent Cloud to facilitate the development of its next generation edge platform.,Senior/Staff Software Development Engineer,"Bachelor’s degree in a computer related field; 5+ years of development experience with Linux/Unix systems; 5+ years’ experience in at least one of the following languages: C, C++, Java, Go or Python; Familiar with programming for large distributed systems ；Experience in large-scale multi-threading programming ; A deep understanding of Internet protocols, such as TCP, UDP, DNS and BGP.",2020年02月19日,技术
广州,负责微信读书iOS、Android客户端的版本开发，技术优化工作,WXG11-微信读书移动客户端开发（广州）,"1年或以上的移动客户端开发经验，计算机或相关专业、本科及以上学历，基础扎实，熟悉常用的数据结构和算法；
掌握至少一种移动客户端开发语言(OC/swift/kotlin/java)；
熟悉常用的多线程、数据库和网络编程技术，了解响应式编程；
了解跨平台开发技术(ReactNative/Flutter)；
具备一定的框架设计能力，有性能优化经验者优先；
对编程的有强烈的兴趣，善于钻研，有独立app上架者优先；",2020年03月27日,技术
广州,"负责微信读书产品各平台的专项测试，评估特性潜在性能瓶颈和风险，设计和执行专项测试方案；
负责设计并开发测试相关工具和平台，帮助团队提升测试效率和质量。",WXG11-微信读书测试开发工程师（广州）,"本科及以上学历，计算机或相关专业，具备扎实的计算机和软件技术基础； 
2年及以上开发或者测试工作经验；
熟悉Android/ios移动操作系统，熟悉Linux、HTTP网络协议，精通C/C++、java、python、shell其中二到三种开发语言；
具备丰富的自动化测试经验，对自动化测试有全面的理解；
对质量体系、流程、测试风险把握，测试范畴的定义有很好的理解和应用；
具备移动终端测试开发经验或单元测试经验者优先。",2020年03月27日,技术
深圳,负责QQ浏览器移动端页面的功能开发和维护; 负责浏览器功能的开发和持续优化； 负责浏览器功能的web前端页面开发，维护和优化工作，包括前端JS、HTML5以及nodejs等，持续优化前端页面体验和访问速度;,PCG10-浏览器垂类业务前端开发工程师,"2年以上前端开发工作经验； 对浏览器兼容性、前端安全防范、响应式布局、网络协议优化有实践经验；具备良好的沟通能力和团队协作精神,较强的学习能力和逻辑分析能力； 能够熟练运用HTML、CSS、JavaScript构建高性能的web应用程序；熟悉掌握至少一种主流的前端框架，如Angular，React，VUE等； 具有良好的代码风格、接口设计与程序架构； 有Node.js和小程序开发经验者更优",2020年04月02日,技术
帕罗奥多,"* Own performance metrics that measure cloud platform’s performance
* Optimize system performance from computing, storage and networking perspectives
* Develop a sound methodology to evaluate the performance of a hyperscale cloud infrastructure
* Evaluate new hardware
* Define sophisticated requirements for next generation compute/storage/network hardware.
* Analyze and troubleshoot hardware performance issues
* Work with software team to continuously look for opportunities to improve system performance and power efficiency
* Develop tools to monitor system performance at scale
* Collect and analyze performance data at scale",Performance Engineer,"* Master or PHD degree in compute science or electrical engineering or related majors
* Experienced in performance engineering, hyperscale experience is a plus
* Solid fundamentals in server architecture
* Experienced with modern CPU architectures and memory systems
* Experienced with server’s performance evaluation and optimization from compute, storage and network perspectives.
* Knowledgeable in server management, power management, Linux, BIOS, BMC FW, virtualization technologies
* Strong skills in programming languages such as C, C++, Java, PHP, Python etc.
* Knowledgeable in performance methodologies with hands-on experiences
* Self-motivated, passionated
* Strong communication skills",2020年04月09日,技术
深圳,"负责QQ音乐APP和Q音后台业务的质量保障工作；
参与团队效率提升相关工作。 包活但不限于自动化测试、测试工具开发维护等。",TME-腾讯音乐QQ音乐测试工程师（深圳）,"本科及以上学历，计算机相关专业，2年以上移动端开发或测试经验；
熟悉OC/Java/Go/Python 中至少一门语言；
熟悉Android/iOS系统，具备自动化测试、性能专项测试、白盒测试等经验；
学习能力强，良好沟通交流能力，强烈的责任心和团队合作精神，较强的抗压力。",2020年07月07日,技术
