job_add,job_duty,job_name,job_require,job_time,job_type
西安,"负责腾讯云小程序云开发产品的 SDK 及服务的架构设计及开发；
负责腾讯云小程序云开发相关业务方案设计及研发；
保障服务的高性能及高稳定性。",22989-小程序云开发全栈工程师（腾讯云全资子公司）,"1.计算机或相关专业、本科及以上学历；基础扎实，熟悉常用的数据结构和算法；掌握操作系统、计算机网络、软件工程等专业知识 
2.熟悉Node.js/PHP/Python/Java/C++等编程语言中的一种或几种，有服务端编程经验；对服务可用性及大规模服务相关知识有一定的了解
3.熟悉Javasript/HTML/CSS等前端开发技术，使用过至少一款当下主流的前端框架(react/vue/angular等) 
4.熟悉Web应用系统开发，对HTTP、TCP/IP协议及web服务器等有所理解；拥有良好的安全意识，熟悉常见的网络安全攻防策略 
5.具有较强的沟通能力与团队合作精神；具有良好的分析问题、解决问题的能力以及较强的学习能力 
6.热爱分享，热衷折腾技术，拥抱开源技术，有技术博客撰写、优秀 Github 开源项目经历优先  通过腾讯云技术认证或同等资格认证的优先录取。
注：此岗位为腾讯集团旗下全资子公司编制岗位。",2020年06月01日,技术
深圳,"负责规划云WAF产品愿景及发展方向，定义开发迭代范围，目标实现路线图以及具体步骤和策略；
1.负责与客户沟通，收集客户需求与反馈；
2.跟踪市场发展趋势，进行竞品分析；
3.对客户和市场需求的优先级做权衡决策；
4.与产品营销合作, 执行产品的市场推广计划；
5.负责产品需求文档编写，协调和推动产品迭代过程；",35948-高级产品经理(云WAF),"1、5年以上安全行业从业经历，熟悉各类安全产品和服务，对企业级安全有深刻的理解；
2、熟悉Web应用防火墙，机器人防护，API安全等产品者优先；
3、思维逻辑清晰，具有良好的沟通、语言及书面表达能力，同时具备较强的学习能力；
4、有安全产品研发背景者优先；
5、具备较强的用户视角驱动产品的能力。",2020年05月25日,产品
深圳,"1、 负责云计算网络安全产品的产品设计，需求分析及管理，以及竞争力特性的规划，原型设计，协助研发团队理解需求并推动产品上线
2、深度收集与分析网络安全领域竞争产品、行业产品等相关信息，挖掘用户需求，制定产品战略，不断挖掘创新点；
3、 负责网络安全产品各类指标、运营情况以数据分析，并根据回顾分析情况提出产品的优化改进建议及落地实施
",35948-高级产品经理(网络安全),"1、计算机本科及以上学历，3年以上安全产品经验，熟悉Axure等原型设计工具，有安全产品原型设计经验；
2、熟悉数据分析、效果评估方法，具备创造性思维、逆向思维、快速学习适应能力，对用户需求有很强的洞察力和判断力； 良好的沟通能力，喜欢接受挑战，追求极致；
3、熟悉整体信息安全体系架构，熟悉网络安全、WEB应用安全、云安全等技术，具有CDN、DDOS、WAF等产品运营经验优先。
",2020年05月25日,产品
深圳,"1.负责腾讯云Web应用防火墙产品的前端开发和持续迭代工作； 
2.负责用户体验优化，包括但不限于：业务流程、交互、性能等； 
3.通过工具与组件的开发与持续优化，提升团队工作效率。",35948-前端开发高级工程师(云WAF),"1.本科以上学历，计算机基础扎实，3年以上Web前端开发经验；
2.精通HTML、CSS,精通JavaScript，熟悉ES6/ES7标准；
3.熟练掌握React、React、Typescript、Vue、Angular等主流技术栈； 
4.有使用grunt、gulp、webpack等工具进行前端工程化经验； 
5.熟悉1-2门后端语言（php,python），有Node项目经验优先；
6.具有良好的沟通协调能力，责任心，具备独立分析解决问题能力",2020年05月25日,技术
北京,"负责腾讯视频内容产品相关的服务系统的设计与开发工作
",32268-腾讯视频后台开发工程师（北京）,"计算机相关专业，本科及以上学历；
精通GO，PHP和C/C++任意一种语言，熟悉Linux/Unix平台开发，至少熟悉一种脚本语言； 
精通TCP/IP与HTTP等网络协议相关知识，精通网络编程和多线程/多进程开发； 
熟悉Mysql数据库开发，熟悉NoSQL，如memcache/redis； 
具有web开发经验，大规模分布式系统设计和开发经验者优先； 
具有较强的问题定位和分析能力； 
具备创新性思维、较强的抗压能力和良好的沟通、学习能力。",2020年05月26日,技术
深圳,"参与全民BI平台，增长分析和小程序等前端功能开发；
负责增长分析和小程序前端功能性能调优及问题处理工作；
参与前端工具化、组件化、模块化相关工作；
持续跟进学习数据可视化相关知识。",18436-资金与数据平台前端开发工程师,"本科及以上学历，计算机相关专业；
 2年以上前端开发经验，有完整的前端项目经验； 
熟悉JavaScript、HTML、CSS和HTTP协议等相关Web开发所需的知识和技能； 
熟悉主流的前端框架（React、Vue），并有相关使用经验； 
良好的学习能力、沟通能力、团队协作能力、及分析问题解决问题能力，责任心强；
熟悉NodeJS、Java等后台语言，有数据可视化相关业务开发经验者优先。",2020年05月26日,技术
深圳,"1. 负责腾讯看点业务相关产品界面的表现层开发，运用技术还原设计理念；
2. 参与效率提升工具、智能化与创新项目的研发工作；
3. 从产品业务的视角分析，围绕产品体验和用户增长目标，制定并实施综合性解决方案；
",29910-设计研发工程师,"1、计算机相关专业背景，至少两年Web前端工作经验，有大型站点前端开发及优化实践经验；
2、熟练掌握 HTML5、CSS3 语言，理解W3C标准，理解语义化，遵循主流编码规范；
3、熟练掌握 JavaScript / ES6+，精通一种VueJS, ReactJS 等 MVC/MVVM框架；
4、具备 移动端Web / Hybird App 开发经验，掌握多端设备适配技巧，掌握移动站点性能优化方法；
5、具备 SEO 或 ASO 相关优化实践经验，具备一定的数据分析能力；
6、良好的团队协作精神、良好的沟通表达能力、良好的文档写作能力，具备技术方案评估和决策能力。

加分项:
1、掌握移动端3D动效及H5游戏开发能力，有ThreeJS / CreateJS 的实际项目开发经验；
2、掌握一门App开发语言（iOS / Android平台），有 原生App / 小程序 的开发和上架经验；
3、掌握 ReactNative / Weex / Rax 开发语言之一，并有实际项目开发经验；
4、掌握一门后端开发语言（如 NodeJS、PHP 等），并有实际项目开发经验；
5、掌握 Webpack 等自动化构建工具，有实际业务流程优化经验；
6、了解人工智能领域，对机器学习算法和训练方法有实践经验者优先。",2020年05月26日,设计
深圳,"1、负责产品安全规则运营和优化；
2、研究最新漏洞，负责漏洞应急和安全规则下发，对外漏洞预警和技术PR；",35948-技术运营工程师（云WAF）,"1、全日制本科以上学历，3年以上安全从业经验；
2、对网络安全有浓厚的兴趣，熟悉常见的web安全漏洞原理及其攻击防御技术；
3、了解Python、Java等编程语言，能够独立分析漏洞，验证漏洞；
4、了解业界安全动态，追踪最新安全漏洞，提交过CVE漏洞者优先；
5、各大CTF，SRC排名靠前优先；  ",2020年05月27日,技术
深圳,"负责腾讯看点搜索相关产品的UI实现（web、hippy）及服务端接入层（nodejs）； 
负责搜索相关的管理平台的前后端实现（web、nodejs接入层）； 
负责手机搜索相关的运营活动、小程序的实现；",20052-腾讯看点搜索中心前端开发,"本科及以上学历，2年以上开发经验； 
熟悉http协议、web标准、javascript； 
熟悉常用js框架及打包工具（react、webpack等）； 
学习能力强，拥有良好的逻辑思维能力； 
对前端有浓厚的热情，紧跟技术潮流，良好的沟通能力，工作积极主动，愿意接受挑战； 
熟悉mysql，有后端开发经验者优先(如nodejs);
",2020年05月27日,技术
深圳,"    负责国际游戏官方网站建设的各类应用的开发、运营；
    负责在线活动、营销系统的开发、运营；
    负责营销相关平台功能的开发。

",30934-营销开发工程师（深圳）,"     本科以上学历，计算机软件或相关专业；
     3年及以上开发工作经验；
     软件知识结构全面，基础扎实，精通常用数据结构与算法；
     熟悉linux、UNIX等操作系统，了解Shell，能熟练使用Unix类系统下的PHP或C、C++进行编程；
     熟悉MYSQL或其他大型数据库，能够快速根据需求完成高性能数据库设计，熟悉面向对象的开发方法，有网络系统的开发经验；
     熟悉HTML/JS等技术，具有互联网Web业务开发经验，有电商类开发经验优先；
     高度的责任心、良好的沟通技巧和团队合作精神，正直进取，有上进心，热爱开发事业。",2020年05月27日,技术
深圳,"1、 HR业务研发小组Leader，带领团队敏捷模式进行产品开发；
2、 根据业务及产品需求，设计技术解决方案，负责产品落地实施，并参与核心代码编写及质量管控；
3、 与产品业务密切配合，高效协同，协同团队卓越产出、使命必达。",RP-HR业务研发团队Leader,"1、 本科及以上学历，计算机及其相关专业，6年以上工作经验；
2、 编程基本功扎实，熟悉云原生架构，精通Java，Golang，.Net一种语言，熟悉微服务与设计模式；
3、 精通Http协议相关知识，精通容器，分布式，缓存，数据库等相关中间件技术和使用；
4、 善于沟通及主动思考总结，倡导创新与持续优化，思路周密，代码严谨，对技术有强烈兴趣；
5、 有良好的团队合作及抗压能力，有强烈的主人翁意识推进事务进展；
7、 熟悉WEB前端技术，熟悉Linux系统，具有HR相关产品研发经验者优先。",2020年05月22日,技术
广州,负责企业邮箱反垃圾与业务运营平台的设计和开发,WXG10-企业微信企业邮运营开发工程师,"本科及以上学历,2年以上相关工作经验，1年以上互联网业务开发经验;
熟悉Linux开发环境，熟练掌握C/C++/Python语言，熟悉Javascript、HTML5等Web页面技术;
熟悉MySQL、PostgreSQL或其他大型数据库，能够快速根据需求完成高性能数据库设计；
具有良好的学习能力、沟通能力、服务理念和合作精神；",2020年05月22日,技术
深圳,"1. 参与腾讯云音视频 PAAS 产品的建设工作，并将其打造成腾讯云最有竞争力的云产品，致力于提供全球一流的音视频 PAAS 服务。
2. 工作内容包括直播、点播、RTC、短视频、视频特效、音频处理等一系列终端 SDK 的开发工作，并协同腾讯视频云的直播 CDN、点播云以及实时音视频系统，为企业级客户提供一体化和高质量的音视频解决方案。
3. 负责产品包括移动直播SDK、短视频SDK、IM SDK 和 TRTC SDK 等多款 SDK 的设计、开发和调优工作，覆盖平台包括 iOS、Android、Windows、Mac 等四大主流客户端平台，以及Web浏览器、微信小程序组件、Electron、Flutter 等多个流行的跨平台解决方案。
4. 主要工作包含 SDK 的架构设计、核心功能的开发和优化、性能和质量调优、CodeReview、以及近期较为关键的框架重构工作，并包含一定量的客户技术支持工作。",22989-腾讯云iOS高级开发工程师（音视频方向）,"1. 三年以上的 iOS 或 Mac 端开发经验，熟练使用 Objective-C 和 swift 两种语言，同时有 C++ 开发经验的更加欢迎，因为我们有 50% 的代码是 C/C++ 实现的。
2. 刷过数据结构和算法的题目，大学里认真地学过《操作系统》，并且研读过《TCP/IP详解卷一》，因为我们很少有重复的业务逻辑开发，却需要您具备扎实的理论功底来应付一个个来自操作系统和网络的高难度问题。
3. 有实用性为导向的 OOP 意识和设计能力，能熟练绘制 UML 类图和时序图，这是小组间沟通的共同语言。
4. 我们不要求您有专业的音视频经验，因为在我们团队只要待半年，都能成为音视频高手。但如果您有相关项目经验，我们会更加欢迎。
5. 我们非常非常非常重视工程素养，主干每一行提交的代码都会有至少两个以上的人进行 review 才能合入，并且要能虚心接收别人对代码可读性的点评。",2020年05月22日,技术
深圳,"1. 参与腾讯云音视频 PAAS 产品的建设工作，并将其打造成腾讯云最有竞争力的云产品，致力于提供全球一流的音视频 PAAS 服务。
2. 工作内容包括直播、点播、RTC、短视频、视频特效、音频处理等一系列终端 SDK 的开发工作，并协同腾讯视频云的直播 CDN、点播云以及实时音视频系统，为企业级客户提供一体化和高质量的音视频解决方案。
3. 负责产品包括移动直播SDK、短视频SDK、IM SDK 和 TRTC SDK 等多款 SDK 的设计、开发和调优工作，覆盖平台包括 iOS、Android、Windows、Mac 等四大主流客户端平台，以及Web浏览器、微信小程序组件、Electron、Flutter 等多个流行的跨平台解决方案。
4. 主要工作包含 SDK 的架构设计、核心功能的开发和优化、性能和质量调优、CodeReview、以及近期较为关键的框架重构工作，并包含一定量的客户技术支持工作。",22989-腾讯云Windows高级开发工程师（音视频方向）,"1. 两年以上的 Windows 端开发，熟练使用 C++ 11 和至少一种以上的 DirectUI 界面库，如果有 C# 开发经验我们会更加欢迎，如果兼有 iOS/Android 开发经验就更好了。
2. 刷过数据结构和算法的题目，大学里认真地学过《操作系统》，并且研读过《TCP/IP详解卷一》，因为我们很少有重复的业务逻辑开发，却需要您具备扎实的理论功底来应付一个个来自操作系统和网络的高难度问题。
3. 有实用性为导向的 OOP 意识和设计能力，能熟练绘制 UML 类图和时序图，这是小组间沟通的共同语言。
4. 我们不要求您有专业的音视频经验，因为在我们团队只要待半年，都能成为音视频高手，但如果您有相关项目经验，我们会更加欢迎。
5. 我们非常非常非常重视工程素养，主干每一行提交的代码都会有至少两个以上的人进行 review 才能合入，并且要能虚心接收别人对代码可读性的点评。",2020年05月22日,技术
深圳,"1. 参与腾讯云音视频 PAAS 产品的建设工作，并将其打造成腾讯云最有竞争力的云产品，致力于提供全球一流的音视频 PAAS 服务。
2. 工作内容包括直播、点播、RTC、短视频、视频特效、音频处理等一系列终端 SDK 的开发工作，并协同腾讯视频云的直播 CDN、点播云以及实时音视频系统，为企业级客户提供一体化和高质量的音视频解决方案。
3. 负责产品包括移动直播SDK、短视频SDK、IM SDK 和 TRTC SDK 等多款 SDK 的设计、开发和调优工作，覆盖平台包括 iOS、Android、Windows、Mac 等四大主流客户端平台，以及Web浏览器、微信小程序组件、Electron、Flutter 等多个流行的跨平台解决方案。
4. 主要工作包含 SDK 的架构设计、核心功能的开发和优化、性能和质量调优、CodeReview、以及近期较为关键的框架重构工作，并包含一定量的客户技术支持工作。",22989-腾讯云Android高级开发工程师（音视频方向）,"1. 三年以上的 Android 端开发经验，同时有 C++ 开发经验，并熟练使用 Jni 技术和 C++ 与 java 之间的线程互操作技巧，因为我们有 50% 的代码是 C/C++ 实现的。
2. 刷过数据结构和算法的题目，大学里认真地学过《操作系统》，并且研读过《TCP/IP详解卷一》，因为我们很少有重复的业务逻辑开发，却需要您具备扎实的理论功底来应付一个个来自操作系统和网络的高难度问题。
3. 有实用性为导向的 OOP 意识和设计能力，能熟练绘制 UML 类图和时序图，这是小组间沟通的共同语言。
4. 我们不要求您有专业的音视频经验，因为在我们团队只要待半年，您都能成为音视频高手，但如果您有相关项目经验，我们会更加欢迎。
5. 我们非常非常非常重视工程素养，主干每一行提交的代码都会有至少两个以上的人进行 review 才能合入，并且要能虚心接收别人对代码可读性的点评。",2020年05月22日,技术
深圳,"1.负责移动游戏内嵌赛事直播平台的专项技术测试,开展问题挖掘，包括但不限于自动化、性能，压力测试，可测性分析等质量保障工作；
2.结合业务推进测试体系的建设，并配合进行相关测试工具的开发、维护和完善；
3.持续探索引用行业相关测试理念和技术，帮助团队提升产品质量； ",23295-互娱移动电竞测试开发工程师,"1.计算机相关专业本科以上学历，3年以上测试开发或者开发经验； 
2.熟念掌握 C++/java/python/go等至少一种主流开发语言;
3.有白盒、服务器端性能、前台性能、协议、安全，音视频等某一类专项测试经验;
4.对测试方法，常用技术，以及web应用有深入且广泛的了解；具备良好的学习能力、质量保障体系思路、复杂问题定位和分析能力;
5.具备良好的沟通能力、抗压能力和团队合作意识；",2020年05月22日,技术
深圳,"1、负责公司级研发及运营平台的建设，致力于提升公司在具体领域内的研发及运营效率，服务于公司所有研发&运维人员，涉及的内容包括软件源、配置中心等；
2、负责研发效能相关平台的建设，致力于提升基础的研发效率，涉及的内容包括CI、发布、监控等；
3、负责部门运营体系、运营平台的建设，致力于提升部门业务的运营效率、运营质量。",TEG14-研发效能前端开发工程师,"1、精通HTML/CSS/Javascript；
2、精通主流框架Vue.js、AngularJS、ReactJS中的至少一种；
3、精通构建工具Webpack、Gulp、Grunt中的至少一种；
4、具备跨浏览器开发、PC/移动端开发的经验；
5、有nodejs开发经验、对用户体验/交互设计/视觉设计有追求者优先；
6、3年以上工作经验，有互联网企业研发效能相关工作经验者优先。",2020年05月23日,技术
深圳,"岗位职责：
负责微视端内电商、信息流广告web端开发以及微信、手q微视小程序开发。
",29912-微视电商前端开发,"2年以上前端开发工作经验；
对常见的Web前端框架有深入了解,如jQuery、zepto、Vue、React等；
对浏览器兼容性、前端安全防范、响应式布局、网络协议优化有实践经验； 
对UI组件化开发、响应式、多终端兼容适配、无障碍有一定开发经验
具备良好的沟通能力和团队协作精神,较强的学习能力和逻辑分析能力；
具有NodeJS开发经验者优先。",2020年05月23日,技术
重庆,"负责行业管理系统开发、同时要承担一些的移动端 web 和小程序开发的工作；
行业平台前端设计、开发； 相关系统的设计和评审；
参与项目的技术攻坚和优化， 系统文档的撰写、维护。
参与项目交付方案设计和标准化产品开发；
参与方案文档、技术实施文档、接口文档等撰写和维护。
注：此岗位为腾讯集团旗下全资子公司编制",26381-智慧文旅交付平台前端开发工程师（腾讯云全资子公司）,"本科及以上学历，2年及以上前端工作经验； 
熟练掌握HTML(5)、CSS(3) 、SASS/LESS，了解各主流浏览器特性； 
熟练掌握JavaScript(ES5/6/7)，熟练使用vue、react等类库； 
熟练掌握HTTP、HTTPS； 熟悉面向对象开发思想，具有学习和掌握新技术能力；
熟练掌握 View UI 框架开发管理系统，有 Nuxt.js 开发经验优先；
具有NodeJS业务开发能力、熟悉使用 express、koa 等框架；  
有大型Web应用开发经验优先；有小程序开发经验优先；",2020年05月23日,技术
深圳,"负责部门流量分析产品在产业互联网落地及应用，负责AI技术用于网络攻击与防护、AI技术滥用对抗等场景的研究与落地。
",TEG05-NLP高级算法工程师（安全AI产品）,"1、计算机或相关专业硕士及以上学历，3年以上机器学习/深度学习/数据挖掘实战经验；
2、深度理解机器学习算法(GBDT/RF/聚类算法)、深度学习算法（CNN/LSTM/GAN），对于文本生成/分类/实体及关系抽取、语音合成/克隆等领域有一定经验者优先；
3、熟练掌握python/scala至少一种开发语言，熟悉spark生态，至少熟练掌握一种深度学习框架；
4、熟悉计算机网络协议，了解常见的web攻击原理、组件漏洞原理及其利用方式优先；
5、具备优秀的分析问题和解决问题的能力，对解决挑战性的问题充满激情；
6、视野开阔，性格开朗，具备优秀的沟通和表达能力，有过安全产品开发/规划/设计工作经验的优先。",2020年05月14日,技术
深圳,"负责TAPD平台移动端H5前端开发及维护；
钻研前沿技术和创新交互，增强用户体验、开拓前端能力边界。",TEG04-TAPD H5开发工程师(深圳),"本科学历及以上，两年以上前端开发经验；
对W3C标准有深入理解，精通html5标准，熟悉svg、canvas等，具备移动端前端开发经验；
精通CSS，能够熟练使用LESS语言；
精通JavaScript，能够熟练使用诸如react、redux、node、immutable等前端技术及框架；
熟悉webpack、gulp等前端构建工具；
有PHP开发经验者优先；
有良好的团队合作沟通意识，自学能力强，肯钻研，有担当。",2020年05月15日,技术
深圳,"1、参与腾讯AI平台的Web/H5前端研发；
2、在理解产品业务的基础上，提升产品用户体验，技术驱动业务的发展；
3、关注前端前沿技术研究，通过新技术服务团队和业务。",22989-腾讯云高级AI平台前端工程师,"1、扎实的数据结构，算法和编程功底，有良好的编程习惯和风格;
2、至少深度掌握Vue\React\AngularJS中的一种，扎实的JS功底，熟练使用web前端相关工具和框架（webpack/Gulp/bootstrap/Redux等）;
3、具备复杂前端可视化开发经验，例如echarts\tableau\D3，有复杂表格、流程、多图多界面联动、图可视化等开发经验优先;
4、至少熟悉一门非前端的语言（如Java/PHP/C/C++/Python/Ruby），并有实践经验;
5、优秀的分析问题、解决问题能力和团队合作意识、有良好的责任心、善于沟通、工作上能自主驱动、用于接受挑战、富有创新精神;
6、有机器学习知识背景，有实践经验更佳；  
7、通过腾讯云技术认证或同等资格认证的优先录取。",2020年05月18日,技术
深圳,"负责PCG直播中台、腾讯看点和信息流各业务工具链平台web前端开发和性能监控,独立负责前端架构设计、核心框架实现、性能优化。",PCG04-腾讯看点高级前端开发工程师（深圳）,"1、本科以上学历，计算机或相关专业，2年及以上前端开发经验；
2、熟练掌握CSS/JS/HTML等开发技能，能独立完成页面开发；
3、至少熟练掌握一个前端主流框架，如React、Vue等；
4、熟悉Web应用系统开发，对HTTP协议及web服务器等有所理解；
5、对前端性能优化和监控、自动化测试有实践经验者优先；
6、对小程序开发有经验者优先。",2020年05月18日,技术
深圳,"负责刷脸支付架构设计和开发，为微信用户提供优质顺畅的支付服务和极致体验； 
参与设计刷脸支付系统技术方案，核心代码开发和系统调优； 
参与行业中台建设，内部系统优化，协助团队攻克各种高并发、数据隔离、系统解耦等方面的技术难关； 
参与各专项技术调研，新技术引入等前瞻项目。",28601-微信支付行业C++后台开发工程师（深圳）,"熟练掌握C++，熟悉面向对象技术、设计模式，熟悉LINUX开发环境，在海量数据处理方面有专长者优先；  
熟悉多线程编程技术，对异步、并发技术有深入理解，有大规模高并发系统开发和设计经验者优先； 
掌握扎实的计算机基础知识，常用数据结构、基础算法、数据库和操作系统知识； 
熟悉HTTP、HTTPS、TCP/IP通讯协议，了解常见WEB安全攻击方式；
责任心强，有较好的逻辑思维能力、沟通能力、能够承担工作压力，有强烈的求知欲，以及优秀的学习能力；",2020年05月19日,技术
深圳,"1、 负责腾讯小程序云开发的相关云产品的策划工作；
2、 负责云开发平台能力的产品方案设计，对需求进分析、调研，并完成产品文档编写。",22989-小程序云开发产品策划（深圳）,"1、 本科学历以上，3年以上互联网公司或IT公司的工作经验，熟悉业界的相关产品；
2、 执行能力强，有产品设计和商业化包装能力，具备产品理解力，具备较强的团队协作和沟通能力，思维活跃，学习能力、抗压能力强；
3、有云计算产品经验优先；
4、web开发、全栈或小程序开发经验优先；
5、有saas、paas产品类产品设计经验者优先。",2020年05月19日,产品
深圳,"负责腾讯地图微信生态圈相关业务的设计和开发；负责公交中心的小程序需求分析、架构设计、功能开发与性能优化；优化小程序的开发框架并制定开发规范，参与制定技术标准，编写相应的技术文档，对通用技术进行整理出最佳实践；
推动小程序开发工程化，自动化和工具化建设；
跟踪业界前沿技术JS框架开展预研，并能引入团队提升质量和效率，引领团队成员的技能提升和成长。",CSIG16-CSIG16-公交中心前端开发（深圳）,"1.本科以上计算机相关专业学历，5年＋前端Javascript开发经验，有多个小程序开发经验并深入了解小程序JS框架的原理；
2.JS的基础掌握扎实 , 熟悉JavaScript类库，精通HTML、CSS、W3C标准、常见协议、浏览器兼容性，熟练掌握HTML5、CSS3和ES6；
3.熟练掌握JavaScript、jQuery，node.js，对angularJS，vueJS，ReactJS其中至少两种有深入研究并熟练掌握；
4.有前端架构设计、性能优化、组件化和模块化方面的项目实践经验，有系统重构的能力；
5. 对HTML5技术领域、新兴Web标准和Web发展趋势有良好洞察力和极高的关注度，具备优秀的自我学习和独立思考能力；
6. 有微信生态圈，小程序开发经验优先。",2020年05月19日,技术
广州,负责对线上业务进行安全风险评估、安全测试 负责安全事件应急响应，分析跟踪事件，定位问题并制定解决方案 推动系统安全问题的解决方案及落地工作 进行数据生命周期安全建设，梳理安全风险及推进治理。,WXG03-微信小程序&公众号应用运维安全工程师（广州）,"1、精通web漏洞或二进制程序漏洞至少其中一个方向，对常见漏洞原理、危害、利用、绕过方式及修复方法有较深入理解；
2、有漏洞挖掘、渗透测试相关经验，能准确判断安全风险；
3、具备一定开发能力，能独立开发安全工具、web站点；
4、了解企业数据整体风险与其治理方案 有SDL、源码审计、数据保护相关经验优先；
5、有Chromium的漏洞挖掘或保护方案建设经验优先，有公开知名CVE漏洞优先。",2020年05月21日,技术
北京,负责腾讯视频内容产品相关业务系统，web 和移动端的前端开发工作。,PCG19-腾讯视频前端开发工程师（北京/深圳）,"本科及以上学历，两年以上 web 前端开发经验，良好编码风格和团队合作能力。
精通 javascript/html/css 语言，兼容各浏览器平台特性。
熟练使用主流框架，至少精通 angular/react/vue 其中一种。
熟练使用 git 工具管理代码版本。
熟练使用前端构建工具，掌握 grunt/gulp/webpack 其中一种。
熟悉 es6/7 语法规则，有 typescript 经验优先。
了解前后端常用协议和相关技术，有 node 开发经验优先。
对技术富有激情，热爱编程，开放好学，有 github 开源项目优先。",2020年05月09日,技术
深圳,"1、负责腾讯云CDN产品功能的需求分析及后台开发工作；
2、负责腾讯云CDN运营平台的开发工作；",22989-腾讯云PHP/Go开发工程师,"1、计算机相关专业，5年及以上互联网行业工作经验,有扎实的计算机理论基础；
2、熟悉复杂系统的WEB架构，具备高性能、高可用和分布式系统的实践经验；
3、精通LNMP技术栈，对主流的PHP、Golang框架有实践经验，自行设计过框架者优先；
4、具有较强的业务需求分析能力、问题定位能力，能够高效沟通；
5、有出色的学习能力与饱满的工作热情，善于钻研新技术；
6、具备Python/C++相关项目经验者优先；
7、具备云服务后台开发经验者优先；",2020年05月10日,技术
深圳,"负责实时音视频通话、直播、视频会议等场景的流媒体网络传输算法的预研和开发，包括但不限于：
1.	负责流媒体传输中网络状态的实时检测及算法选型和集成；
2.	负责损伤网络下的网络拥塞算法的研究和调优落地；
3.	负责受限网络下多路流媒体的分布式中转算法设计和实现；
4.	负责流媒体传输中音视频QOE/QOS的实现与调优。",21557-音视频流媒体传输算法工程师（深圳）,"本科及以上学历，计算机或相关专业。熟悉Windows/Linux等环境下其中一种的网络开发环境；熟悉C/C++编程语言；熟悉TCP/IP网络的原理和结构；熟悉socket网络编程，了解高并发异步socket的工作原理。
加分项：熟悉拥塞控制原理及主流拥塞控制算法；熟悉流媒体传输中的抗抖动抗丢包技术；熟悉网络带宽预测技术；熟悉网络抓包分析与故障检测；熟悉限速网络下的码率自适应技术；有信号处理基础；熟悉WebRTC，有视频会议及实时音视频传输相关项目经验者优先。",2020年05月11日,技术
深圳,"负责实时音视频通话、直播、视频会议等场景的流媒体网络传输设计、开发及调优，包括但不限于：
 1.负责WebRTC后台实现与调优，侧重与各实时音视频协议栈融合互通； 
2.负责受限网络下多路流媒体的分布式中转算法设计和实现；
 3.负责流媒体传输中音视频QOE/QOS的实现与调优； ",22989-腾讯云通信RTC技术专家（深圳/上海/北京）,"1.本科或以上学历，计算机相关专业；
2.熟练掌握C、C++语言 ，有丰富的UDP、TCP服务器的研发和工程经验；
3.熟悉RFC5245 (ICE)、STUN、TURN等协议原理； 
4.熟悉W3C关于WebRTC的通讯标准； 
5.熟悉流媒体传输协议（RTP/RTCP),熟悉MPEG、VP8、H.264、OPUS系列标准；
6.有视频会议、编解码、移动端经验优先。  通过腾讯云技术认证或同等资格认证的优先录取。",2020年05月11日,技术
深圳,"1、负责实时音视频通信融合通信平台开发；
2、负责构建覆盖全球的稳定、实时、高效、高质量的传输网络；
3、负责音视频传输和优化相关开发工作，核心技术问题攻坚、疑难问题解决和音视频通话质量调优； 
4、负责为腾讯云内外部客户提供底层架构方案和技术支撑。",22989-腾讯云通信RTC后台开发工程师（深圳/上海/北京）,"1、本科以上学历，计算机或相关专业，3年以上Linux下C++开发经验；
2、熟练掌握C/C++开发语言，熟练掌握常用数据结构和算法，具备良好的编码习惯和优秀的编码能力；
3、精通Linux/Unix操作系统，对TCP/IP协议有深入了解，熟悉数据库、安全、网络相关知识；
4、具备很强的团队精神、良好的表达和沟通能力，工作认真负责；
5、有海量服务、高并发后台服务系统开发经验者优先。
6、熟悉WebRTC、流媒体传输协议优先
7、通过腾讯云技术认证或同等资格认证的优先录取。",2020年05月11日,技术
深圳,"参与腾讯视频内核组件(播放器、编码及转码器)的架构设计和代码开发；
参与编解码性能优化，流媒体/全能影音格式分析；
研究音视频编解码、流媒体传输及播放、图像处理相关算法，并落地产品实施；
为业务项目组打造Android/iOS平台高效的内核接入解决方案。",PCG19-腾讯视频内核组件高级开发工程师,"硕士及以上学历，毕业于高校专业音视频研究室更优；
至少2年音视频专业产品技术相关经验，过往有音视频播放器、编辑工具、直播产品、语音/视频聊天产品技术团队经历；
熟悉主流编解码算法框架及流程，有算法研究经验更优；
熟悉主流的媒体封装格式及播放原理；
有Android/iOS之一的平台开发经验，熟练掌握调试及问题分析技巧；
深度掌握C/C++，对性能优化、内存泄露、线程死锁等常见问题能熟练分析和处理，有MMX/SSE/ARM指令优化经验者更优；
对主流多媒体开源工程有长期应用经验和深度钻研经历，如：FFmpeg、libx264、WebM、VLC等；
有良好的代码开发习惯，善于团队合作；
乐观开朗，逻辑表达能力强。",2020年05月11日,技术
